ID1	ID2	start_time	end_time
Mot8	Op33	38	39
Mot17	Mot21	123	124
She9	V22M	145	146
Mot21	Mot5	224	225
She1	She8	253	254
Mot19	R14M	313	314
V11M	V6M	337	338
Mot21	Tet4	371	372
She5	V6M	390	391
P1	She9	407	408
Op4	She5	443	444
She1	V22M	471	472
Mot18	Mot5	530	531
Op27	V12M	539	540
PT1	She9	608	609
She1	V6M	673	674
Mot1	Mot5	680	681
Op4	V11M	829	830
Mot6	Tet1	842	843
She5	Tet1	883	884
Op33	V12M	894	895
Mot19	R14M	901	902
Op8	She3	911	912
She1	V12M	927	928
Mot16	Mot21	928	929
Mot16	Tet4	969	970
Op33	Op6	979	980
Mot8	She8	994	995
Mot18	R14M	1132	1133
P1	Tao12	1148	1149
PT7	Tao19	1315	1316
Op7	V11M	1333	1334
She1	V6M	1341	1342
PT1	V12M	1345	1346
Mot16	Tet1	1346	1347
Op8	She8	1426	1427
Op7	She5	1551	1552
Mot19	Mot20	1565	1566
Op4	She1	1620	1621
Op6	Op7	1639	1640
Mot13	Mot8	1676	1677
P1	V12M	1762	1763
Mot1	Mot20	1859	1860
Tao12	Tao7	1862	1863
P1	PT1	1870	1871
Op33	She1	1897	1898
She8	V6M	1921	1922
P1	PT1	1923	1924
Mot1	Mot13	1956	1957
Mot19	Mot20	2045	2046
Op24	Op4	2057	2058
She9	V11M	2148	2149
Mot8	Tet4	2190	2191
She3	V6M	2198	2199
Op27	She5	2221	2222
Op10	P1	2253	2254
PT1	V11M	2331	2332
Op6	V6M	2332	2333
Mot19	Mot5	2366	2367
Mot16	Mot5	2368	2369
R21F	Tao19	2478	2479
Mot1	Mot14	2479	2480
Op33	Op8	2512	2513
Op4	Op8	2572	2573
Op33	She5	2639	2640
Mot8	Op7	2736	2737
Mot18	R14M	2753	2754
Mot19	R14M	2771	2772
Mot13	Mot17	2779	2780
Op4	She3	2784	2785
Op33	She8	2796	2797
Mot13	Mot18	2912	2913
Mot17	Mot21	2930	2931
She8	V12M	2953	2954
Op4	She1	3074	3075
Op24	Op33	3140	3141
Op24	V6M	3140	3141
She8	V11M	3182	3183
She1	V12M	3219	3220
Mot19	Mot5	3276	3277
Op10	V22M	3295	3296
Mot13	Mot14	3304	3305
Mot13	Mot17	3320	3321
Mot13	Mot5	3405	3406
