ID1	ID2	start_time	end_time
oon	nbg	752	753
nbg	oon	1256	1257
bgr	rbr	1307	1308
ryn	bgr	1623	1624
gbb	grg	2045	2046
bgr	brr	2099	2100
brn	grr	2164	2165
ggg	grg	2332	2333
brn	rrr	2478	2479
gbb	ggg	2480	2481
bng	grr	2875	2876
nbg	nrb	3290	3291
brn	grg	3425	3426
bgr	oon	3450	3451
rrr	gbb	3928	3929
nbg	nrb	4010	4011
gbb	nrb	4865	4866
brn	nbg	5950	5951
gbb	nrb	6479	6480
nrb	bgr	6535	6536
nrb	ggg	6654	6655
grb	rgn	6758	6759
brn	nbg	7376	7377
gbb	grr	7508	7509
bng	rnb	7620	7621
brn	rgn	7778	7779
oon	grg	7911	7912
bgr	bbb	7967	7968
bng	oon	8308	8309
oon	ggg	8558	8559
brr	grg	9216	9217
nbg	bgr	10289	10290
rrr	bng	10651	10652
nbg	grb	10806	10807
grb	rbr	11217	11218
bng	grb	11735	11736
rbr	gpn	11819	11820
bng	ggg	12239	12240
bgn	gbb	12332	12333
grg	grr	13598	13599
bgr	rbr	13742	13743
nbg	nrb	14501	14502
ggg	rnb	14511	14512
bng	grg	14646	14647
bbb	grb	15239	15240
gbb	grr	15678	15679
nbg	oon	15799	15800
nbg	bng	15960	15961
bgn	oon	16525	16526
grg	rng	17687	17688
ggg	grr	17708	17709
nbg	rbr	17999	18000
bng	grg	18034	18035
grr	rnb	18423	18424
grb	grg	18531	18532
rnb	oon	18577	18578
ryn	bbb	19081	19082
gbb	nrb	19219	19220
gbb	rgn	19428	19429
bbb	rng	19670	19671
bgn	oon	19880	19881
grb	bbb	20873	20874
rnb	rng	21428	21429
nbg	nrb	21441	21442
brr	bbb	21975	21976
nbg	grr	22162	22163
bbb	grr	22896	22897
rnb	oon	24486	24487
bgr	rbr	24639	24640
bgr	oon	24979	24980
brn	nbg	25459	25460
gbb	ggg	26170	26171
nrb	bng	26184	26185
grb	bbb	26521	26522
brn	gbb	26633	26634
bgn	ggg	26788	26789
brr	oon	27301	27302
bng	grg	27443	27444
ryn	nbg	27714	27715
bgn	nrb	27991	27992
bgr	bbb	28049	28050
grb	grr	28366	28367
ryn	nbg	29281	29282
nbg	bgr	29660	29661
bng	grr	31422	31423
nbg	rng	31548	31549
oon	grr	32163	32164
oon	grg	32189	32190
gbb	grg	33141	33142
rrr	bng	33501	33502
nbg	nrb	33935	33936
nrb	rnb	34358	34359
bbb	rnb	34704	34705
nbg	rbr	35370	35371
bng	ggg	35916	35917
ggg	rng	35953	35954
gbb	rng	36138	36139
gbb	oon	36485	36486
bng	bbb	36552	36553
brn	nbg	36858	36859
nbg	oon	37122	37123
bgn	bng	37135	37136
nbg	bgr	38515	38516
oon	grb	39204	39205
oon	grb	39513	39514
gbb	rnb	39820	39821
bbb	grg	39945	39946
gbb	rgn	40612	40613
gbb	brr	40783	40784
ggg	grg	41298	41299
ggg	nrb	41367	41368
gbb	grb	41532	41533
ryn	gbb	41635	41636
rrr	nrb	41767	41768
gbb	rng	41976	41977
oon	ggg	42615	42616
brn	oon	42759	42760
bbb	grg	43038	43039
rrr	rng	43135	43136
rnb	gpn	43612	43613
nbg	bgr	44110	44111
bgn	nrb	44471	44472
gbb	nrb	44694	44695
oon	ggg	45789	45790
oon	grg	45855	45856
gbb	rgn	45987	45988
