ID1	ID2	start_time	end_time
ryn	nbg	223	224
ryn	bgr	271	272
ryn	nbg	407	408
ryn	bgr	508	509
oon	grb	618	619
ryn	nbg	648	649
nrb	bbb	744	745
brn	nbg	763	764
ryn	bgr	809	810
ryn	nbg	854	855
nrb	oon	861	862
ryn	bgr	1009	1010
oon	grb	1140	1141
gbb	brr	1216	1217
ryn	nbg	1289	1290
gbb	rng	1291	1292
bng	grr	1342	1343
brr	oon	1357	1358
bgr	bbb	1424	1425
oon	rng	1550	1551
ryn	nbg	1562	1563
brn	nbg	1611	1612
gbb	nrb	1669	1670
bng	nrb	1672	1673
oon	grb	1687	1688
bng	grg	1711	1712
gbb	oon	1740	1741
ryn	nbg	1763	1764
brn	bgr	1795	1796
nrb	bbb	1805	1806
ryn	gbb	1824	1825
gbb	grb	1825	1826
bng	oon	1851	1852
ryn	bgr	1909	1910
bng	rng	1913	1914
brn	rng	1956	1957
ryn	nbg	2136	2137
ryn	bgr	2160	2161
gbb	bbb	2178	2179
oon	ggg	2180	2181
bbb	grb	2209	2210
brn	gbb	2281	2282
rnb	oon	2293	2294
gbb	grg	2361	2362
ryn	bgr	2389	2390
gbb	rng	2405	2406
brn	nbg	2406	2407
bgr	gpn	2533	2534
ryn	nbg	2560	2561
nrb	bbb	2566	2567
bgr	bbb	2587	2588
bbb	rbr	2605	2606
bgn	bbb	2605	2606
ryn	bgr	2657	2658
rng	rbr	2691	2692
rrr	bbb	2703	2704
grb	bbb	2725	2726
nrb	grg	2733	2734
nbg	gbb	2746	2747
oon	rng	2759	2760
bgn	oon	2771	2772
oon	rbr	2780	2781
gbb	nrb	2832	2833
nrb	grr	2845	2846
ggg	oon	2922	2923
grb	grr	2932	2933
brn	nrb	2993	2994
bgn	ggg	3176	3177
ryn	nbg	3185	3186
nrb	oon	3246	3247
brr	oon	3262	3263
nrb	bbb	3265	3266
bng	grg	3269	3270
gbb	rnb	3299	3300
ryn	bgr	3305	3306
ryn	nbg	3353	3354
gbb	oon	3430	3431
brn	bgn	3440	3441
gbb	bbb	3448	3449
brn	nbg	3458	3459
rrr	gbb	3509	3510
ryn	bgr	3512	3513
rng	bbb	3516	3517
nbg	grb	3527	3528
rbr	rgn	3617	3618
ryn	nbg	3648	3649
ryn	bgr	3762	3763
bng	grr	3815	3816
oon	ggg	3878	3879
ryn	nbg	3927	3928
rrr	gpn	3932	3933
rnb	oon	3978	3979
rrr	rbr	3985	3986
ryn	bgr	4006	4007
brn	rng	4028	4029
nrb	oon	4035	4036
oon	grb	4062	4063
gbb	grg	4111	4112
grr	rnb	4112	4113
ryn	nbg	4117	4118
ggg	bng	4152	4153
nbg	bbb	4171	4172
oon	rng	4182	4183
brn	nbg	4266	4267
nbg	gbb	4333	4334
gbb	grb	4343	4344
ryn	nbg	4349	4350
gbb	rng	4362	4363
rbr	bbb	4373	4374
oon	gpn	4380	4381
bng	rng	4399	4400
bgr	bbb	4511	4512
brr	oon	4525	4526
ryn	nbg	4612	4613
rrr	brr	4644	4645
rrr	bbb	4645	4646
oon	grb	4746	4747
ryn	nbg	4806	4807
nrb	oon	4819	4820
nrb	bbb	4823	4824
bng	oon	4824	4825
bng	grr	4893	4894
brn	nbg	4953	4954
ryn	bgr	4960	4961
rnb	gpn	5015	5016
gbb	brr	5040	5041
rbr	rnb	5047	5048
oon	grr	5047	5048
ryn	nbg	5050	5051
bgn	rng	5076	5077
ggg	bgn	5095	5096
gbb	nrb	5125	5126
ggg	grg	5137	5138
ggg	rng	5140	5141
grb	grg	5144	5145
ryn	bgr	5163	5164
bng	grg	5200	5201
brn	gbb	5219	5220
bng	rnb	5231	5232
grb	bbb	5235	5236
ryn	nbg	5317	5318
ryn	bbb	5358	5359
ryn	gbb	5370	5371
brn	rnb	5372	5373
ryn	bgr	5391	5392
rng	rbr	5405	5406
grg	rng	5407	5408
grr	rbr	5418	5419
rrr	ggg	5444	5445
gbb	bbb	5450	5451
bbb	grb	5459	5460
ryn	nbg	5497	5498
brn	bgr	5520	5521
brn	nbg	5521	5522
nrb	grg	5591	5592
grb	grr	5638	5639
bgr	bbb	5650	5651
nrb	oon	5734	5735
gbb	rbr	5740	5741
oon	ggg	5748	5749
gbb	grb	5752	5753
ryn	bgr	5765	5766
gbb	ggg	5769	5770
ryn	nbg	5799	5800
ryn	oon	5863	5864
bgr	brr	5865	5866
bgn	bbb	5865	5866
