ID1	ID2	start_time	end_time
Op31	Op4	62	63
Op20	Op4	98	99
Op33	She5	442	443
Op20	Op4	606	607
Op20	She1	864	865
Op31	Op4	1582	1583
She1	V6M	1683	1684
Op4	She5	1996	1997
Op31	V11M	2043	2044
RF2	RF7	2940	2941
Op9	V11M	3114	3115
Op4	She5	3261	3262
PT7	R6F	3293	3294
R11F	RF2	3517	3518
Op9	She1	3546	3547
Op4	She1	3555	3556
PT1	PT3	3801	3802
Op23	Op4	4431	4432
She1	She8	4635	4636
Op31	She1	4675	4676
Op31	Op9	4734	4735
PT3	She1	6264	6265
R11F	R14M	6606	6607
Op33	She5	7342	7343
She5	V6M	7548	7549
Op10	Op4	7577	7578
Op4	She1	7832	7833
She1	V19M	8025	8026
Op4	She1	8645	8646
Op5	PT1	8657	8658
Op31	Op4	8742	8743
PT1	PT2	8831	8832
Op33	Op4	9772	9773
She1	V19M	10190	10191
Op31	She8	10430	10431
Op10	She8	11118	11119
PT1	PT2	12160	12161
Op20	She8	12216	12217
Op20	V11M	12269	12270
Op9	V11M	12780	12781
PT7	R14M	12869	12870
She5	V6M	13279	13280
Op10	Op31	13289	13290
Op4	V11M	13385	13386
Op33	V19M	13470	13471
PT3	PT4	13697	13698
Op4	V6M	13994	13995
She8	V11M	14445	14446
PT7	R11F	14487	14488
Op10	Op9	15073	15074
R11F	RF7	15115	15116
Op33	V19M	15444	15445
R11F	RF2	15764	15765
She5	V19M	15794	15795
R11F	RF7	16113	16114
Op20	Op31	16226	16227
Op20	She8	17217	17218
PT3	She1	17489	17490
R11F	RF3	17514	17515
R6F	RF2	17526	17527
R11F	R14M	17557	17558
Op4	She5	18112	18113
Op10	Op20	18984	18985
Op20	Op31	19133	19134
R11F	R6F	19633	19634
PT2	PT3	19711	19712
R11F	RF7	20278	20279
Op31	Op4	20561	20562
Op33	Op4	20603	20604
Op4	She1	21424	21425
PT3	PT4	21522	21523
Op23	Op33	22206	22207
She1	V6M	22325	22326
She5	V6M	22576	22577
Op31	She1	22606	22607
Op4	She1	23103	23104
R11F	R6F	23454	23455
Op4	V6M	23966	23967
Op20	Op31	24141	24142
Op31	V11M	24324	24325
Op20	She1	24659	24660
R6F	RF3	24798	24799
Op10	V11M	24802	24803
Op20	She1	24803	24804
R14M	R6F	24841	24842
V19M	V6M	24932	24933
Op20	V11M	25090	25091
R11F	R6F	25233	25234
Op33	V6M	25662	25663
R14M	RF7	25747	25748
R6F	RF7	26441	26442
PT2	PT3	26505	26506
Op9	She8	26563	26564
Op4	Op9	26981	26982
She1	V6M	26987	26988
PT2	She1	27175	27176
Op31	She8	27465	27466
Op33	Op4	27763	27764
Op20	V11M	28579	28580
She1	V11M	28644	28645
Op9	V11M	28686	28687
R11F	RF7	28908	28909
Op4	V19M	29049	29050
Op4	She1	29161	29162
RF2	RF3	29861	29862
She1	She5	29964	29965
PT1	She1	30609	30610
Op23	V19M	30617	30618
PT7	RF2	30996	30997
PT1	PT2	31631	31632
She1	V11M	31665	31666
R6F	RF7	32171	32172
R14M	RF7	32449	32450
Op4	She1	32529	32530
She1	She8	32947	32948
PT3	She1	33110	33111
R6F	RF2	66744	66745
Op20	Op4	67152	67153
Op33	V6M	67495	67496
She5	V19M	67504	67505
Op5	PT3	68610	68611
Op4	Op9	68626	68627
Op8	PT3	68708	68709
Op9	She1	69241	69242
Op20	Op9	69423	69424
Op33	She1	70130	70131
R11F	R14M	70268	70269
R11F	RF2	71097	71098
Op4	She1	71353	71354
R14M	R6F	71565	71566
Op23	She5	72179	72180
RF2	RF7	72393	72394
PT2	She1	72419	72420
Op31	V11M	72517	72518
