ID1	ID2	start_time	end_time
nng	nrg	427	428
bnn	nbb	721	722
nbr	nnb	826	827
nrn	nbb	909	910
nrn	bnr	1065	1066
nbr	gnn	1305	1306
rnr	bnr	1845	1846
gnn	nbb	1893	1894
gnn	nrg	2236	2237
nbb	nrr	2250	2251
nrr	ngn	2298	2299
gnn	ngg	2337	2338
gnb	nnr	2490	2491
gnb	nnr	2617	2618
nbb	ngn	2856	2857
nrr	ngn	2890	2891
nbr	gnb	3468	3469
nrr	ngr	3541	3542
nng	nnr	3911	3912
nrr	ngb	4519	4520
nng	nbb	4686	4687
nbr	nbb	4932	4933
nbr	nnr	5781	5782
ngb	ngn	5898	5899
gnn	nbb	5939	5940
nbr	nrn	6268	6269
nnr	nrn	6934	6935
ngg	ngb	7321	7322
nng	nbb	7469	7470
ngr	gnr	7727	7728
nrn	bnr	8080	8081
ngb	nbb	8184	8185
nng	gnn	8243	8244
nng	nbb	8510	8511
ngg	ngr	8968	8969
gnn	bnn	9255	9256
nbr	nrg	9450	9451
gnb	ngg	10399	10400
gnb	nrr	10404	10405
gnb	nrr	10573	10574
gnn	nrr	10630	10631
nrr	nnr	10844	10845
gnr	nbb	11725	11726
nbr	nrr	11759	11760
nnb	nrr	12274	12275
ngb	ngn	12407	12408
nrr	ngr	12617	12618
nnb	nbn	12779	12780
gnn	nrr	12800	12801
rnr	ngg	12898	12899
nng	nbb	13168	13169
gnb	nbb	13372	13373
nbr	nrr	13887	13888
gnn	ngg	13978	13979
nbn	nbb	14195	14196
nbr	gnb	15015	15016
gnb	ngb	15059	15060
ngr	gnr	15093	15094
nnb	nrn	15350	15351
nng	nrr	15719	15720
ngb	bnn	15766	15767
rnr	nbb	16348	16349
ngn	bnr	16678	16679
nng	nrr	16777	16778
nng	bnn	16786	16787
nrg	nrn	18530	18531
nnr	ngn	18571	18572
nrr	rnr	18910	18911
gnn	nng	18913	18914
gnn	nrr	19010	19011
gnb	ngr	19147	19148
ngg	nbb	19596	19597
nng	ngg	19659	19660
nrr	gnr	19740	19741
gnb	nnb	19846	19847
gnb	rnr	20571	20572
nrn	nbb	20589	20590
nng	gnr	20737	20738
ngr	ngn	21219	21220
nrr	rnr	22224	22225
nrr	nrn	22484	22485
nbn	nbb	23128	23129
gnn	nnb	23524	23525
nbr	nrr	24231	24232
nrr	nnr	24332	24333
gnn	nrg	24607	24608
gnb	nrg	24875	24876
ngb	ngn	25325	25326
nbr	gnb	25438	25439
nnr	nrn	25902	25903
gnb	ngr	25921	25922
nrg	ngn	26198	26199
nng	nrr	26226	26227
gnn	nrr	27184	27185
nbr	nrr	27308	27309
nng	gnr	27360	27361
nnr	nrn	27659	27660
nrg	nbb	27779	27780
nbr	nrr	28302	28303
nng	bnr	28493	28494
nbr	nnb	28768	28769
nnr	nrn	28953	28954
nng	nbn	29014	29015
nrg	ngn	29125	29126
nbr	gnn	29332	29333
gnn	bnr	29544	29545
gnn	nrn	29602	29603
nng	nrr	29645	29646
gnn	rnr	30562	30563
gnn	nrr	30968	30969
gnb	nrr	31292	31293
nng	nbb	31538	31539
nbr	gnb	31707	31708
ngn	nbb	32633	32634
gnb	nnb	32872	32873
gnr	gnn	32954	32955
nnr	nrn	33013	33014
gnr	nbb	66669	66670
ngg	nbb	66809	66810
ngb	nrn	67097	67098
gnb	ngg	67385	67386
gnn	nrr	67390	67391
gnn	nbb	67439	67440
gnn	nrg	67575	67576
ngn	bnr	67671	67672
nbr	bnr	67977	67978
gnn	nng	68535	68536
rnr	nrn	68567	68568
ngr	bnr	70282	70283
nbr	nrr	70702	70703
ngn	bnn	71292	71293
gnb	nbb	71328	71329
nng	nbb	71390	71391
nbb	gnr	71528	71529
ngr	nrr	71953	71954
nng	ngg	72009	72010
nng	nbb	72174	72175
gnb	nrr	72696	72697
nrr	gnr	73113	73114
nng	ngb	73174	73175
nbb	nnb	73445	73446
gnn	gnb	73586	73587
nng	nbb	74176	74177
gnn	rnr	74257	74258
gnn	ngg	74410	74411
gnn	nnr	74705	74706
gnn	ngb	75021	75022
gnb	nrr	75039	75040
nrn	bnr	75609	75610
gnb	rnr	75869	75870
nrn	bnn	76103	76104
gnb	nrr	76450	76451
gnn	nbb	76468	76469
ngr	gnr	76497	76498
ngg	ngr	76741	76742
nng	nrr	76843	76844
ngg	nbb	76908	76909
nnr	ngn	77082	77083
ngr	nbn	77806	77807
nrn	nbb	77909	77910
nnb	nbn	78069	78070
gnb	ngb	78108	78109
nrr	nnb	78967	78968
gnb	nnr	79079	79080
nrr	ngb	79494	79495
nng	nbb	79638	79639
nrn	bnn	79987	79988
nnr	nrn	80055	80056
bnr	nbb	80193	80194
nbr	gnb	80413	80414
nrn	gnr	80649	80650
gnn	nbb	80711	80712
nng	rnr	81442	81443
gnb	nbb	81663	81664
gnb	rnr	81936	81937
nng	gnr	82186	82187
nng	nbb	82564	82565
ngg	ngb	82807	82808
gnn	nrr	82927	82928
gnb	nrn	83070	83071
nng	ngn	83225	83226
nnr	nrn	83702	83703
nng	nbb	84021	84022
nrn	nbb	84030	84031
nbr	gnb	84081	84082
bnn	nrg	84293	84294
ngn	bnr	84341	84342
gnb	nbn	84712	84713
nbb	bnr	84942	84943
ngr	nbn	85060	85061
nng	rnr	85087	85088
gnn	ngr	85184	85185
nrg	ngn	85994	85995
nng	nrr	86013	86014
nng	nrr	86258	86259
gnn	nrn	86700	86701
nrn	nbn	86777	86778
nbr	nrr	87001	87002
rnr	nnr	87058	87059
gnn	ngg	87838	87839
nng	ngg	87901	87902
gnn	nbb	87924	87925
gnn	nrr	88013	88014
nng	gnn	88033	88034
gnb	ngr	88513	88514
nrr	nrg	88806	88807
nrr	nrg	88825	88826
nrn	gnr	88851	88852
nrn	nbn	89018	89019
nbr	ngg	89050	89051
gnb	nnb	90109	90110
nbr	nnr	90206	90207
rnr	nbb	90451	90452
gnn	nrg	90530	90531
nng	nbb	90598	90599
rnr	nrn	90654	90655
nnr	ngn	91211	91212
gnb	ngr	91423	91424
ngr	ngg	91998	91999
nbn	ngn	92084	92085
gnb	ngb	92255	92256
nrr	rnr	92290	92291
bnn	nnr	92484	92485
nrr	ngb	92585	92586
gnn	rnr	92592	92593
nbb	nnb	93692	93693
nrr	nrg	94026	94027
gnn	nbn	94037	94038
nnr	ngn	94058	94059
nng	nbb	94551	94552
gnb	nrr	94561	94562
nng	nbn	95212	95213
gnn	ngb	95270	95271
gnr	nbb	95668	95669
bnn	nbb	95708	95709
gnn	nnb	95744	95745
gnb	ngb	95961	95962
nrr	ngb	96355	96356
gnb	ngg	96461	96462
nbr	gnb	96775	96776
gnb	nng	97119	97120
nrn	nbb	97380	97381
gnb	nrn	97786	97787
nbr	bnr	98656	98657
nrg	nrn	98849	98850
rnr	bnr	99033	99034
nng	ngg	99778	99779
